"","title","link","career.cluster","career.pathway","code","occupation","income","interest","score","degree","close","between"
"67","11-3061.00 - Purchasing Managers","https://www.onetonline.org/link/details/11-3061.00","Business Management & Administration","Operations Management","11-3061.00","Purchasing Managers",111590,"Artistic",6,26,2.91129290517919e-05,4911.57610128194
"68","11-3061.00 - Purchasing Managers","https://www.onetonline.org/link/details/11-3061.00","Business Management & Administration","Operations Management","11-3061.00","Purchasing Managers",111590,"Conventional",72,26,2.91129290517919e-05,4911.57610128194
"69","11-3061.00 - Purchasing Managers","https://www.onetonline.org/link/details/11-3061.00","Business Management & Administration","Operations Management","11-3061.00","Purchasing Managers",111590,"Social",28,26,2.91129290517919e-05,4911.57610128194
"70","11-3061.00 - Purchasing Managers","https://www.onetonline.org/link/details/11-3061.00","Business Management & Administration","Operations Management","11-3061.00","Purchasing Managers",111590,"Realistic",28,26,2.91129290517919e-05,4911.57610128194
"71","11-3061.00 - Purchasing Managers","https://www.onetonline.org/link/details/11-3061.00","Business Management & Administration","Operations Management","11-3061.00","Purchasing Managers",111590,"Investigative",17,26,2.91129290517919e-05,4911.57610128194
"72","11-3061.00 - Purchasing Managers","https://www.onetonline.org/link/details/11-3061.00","Business Management & Administration","Operations Management","11-3061.00","Purchasing Managers",111590,"Enterprising",100,26,2.91129290517919e-05,4911.57610128194
"73","11-3071.01 - Transportation Managers","https://www.onetonline.org/link/details/11-3071.01","Transportation, Distribution & Logistics","Logistics Planning and Management Services","11-3071.01","Transportation Managers",89190,"Conventional",72,27,2.89050757312984e-05,2630.25099452867
"74","11-3071.01 - Transportation Managers","https://www.onetonline.org/link/details/11-3071.01","Transportation, Distribution & Logistics","Logistics Planning and Management Services","11-3071.01","Transportation Managers",89190,"Investigative",17,27,2.89050757312984e-05,2630.25099452867
"75","11-3071.01 - Transportation Managers","https://www.onetonline.org/link/details/11-3071.01","Transportation, Distribution & Logistics","Logistics Planning and Management Services","11-3071.01","Transportation Managers",89190,"Enterprising",100,27,2.89050757312984e-05,2630.25099452867
"76","11-3071.01 - Transportation Managers","https://www.onetonline.org/link/details/11-3071.01","Transportation, Distribution & Logistics","Logistics Planning and Management Services","11-3071.01","Transportation Managers",89190,"Social",17,27,2.89050757312984e-05,2630.25099452867
"77","11-3071.01 - Transportation Managers","https://www.onetonline.org/link/details/11-3071.01","Transportation, Distribution & Logistics","Logistics Planning and Management Services","11-3071.01","Transportation Managers",89190,"Realistic",28,27,2.89050757312984e-05,2630.25099452867
"78","11-3071.01 - Transportation Managers","https://www.onetonline.org/link/details/11-3071.01","Transportation, Distribution & Logistics","Logistics Planning and Management Services","11-3071.01","Transportation Managers",89190,"Artistic",11,27,2.89050757312984e-05,2630.25099452867
"79","11-3071.02 - Storage and Distribution Managers","https://www.onetonline.org/link/details/11-3071.02","Transportation, Distribution & Logistics","Logistics Planning and Management Services","11-3071.02","Storage and Distribution Managers",89190,"Enterprising",100,13,2.94057105889964e-05,1086.34586128698
"80","11-3071.02 - Storage and Distribution Managers","https://www.onetonline.org/link/details/11-3071.02","Transportation, Distribution & Logistics","Logistics Planning and Management Services","11-3071.02","Storage and Distribution Managers",89190,"Social",22,13,2.94057105889964e-05,1086.34586128698
"81","11-3071.02 - Storage and Distribution Managers","https://www.onetonline.org/link/details/11-3071.02","Transportation, Distribution & Logistics","Logistics Planning and Management Services","11-3071.02","Storage and Distribution Managers",89190,"Artistic",0,13,2.94057105889964e-05,1086.34586128698
"82","11-3071.02 - Storage and Distribution Managers","https://www.onetonline.org/link/details/11-3071.02","Transportation, Distribution & Logistics","Logistics Planning and Management Services","11-3071.02","Storage and Distribution Managers",89190,"Conventional",67,13,2.94057105889964e-05,1086.34586128698
"83","11-3071.02 - Storage and Distribution Managers","https://www.onetonline.org/link/details/11-3071.02","Transportation, Distribution & Logistics","Logistics Planning and Management Services","11-3071.02","Storage and Distribution Managers",89190,"Investigative",0,13,2.94057105889964e-05,1086.34586128698
"84","11-3071.02 - Storage and Distribution Managers","https://www.onetonline.org/link/details/11-3071.02","Transportation, Distribution & Logistics","Logistics Planning and Management Services","11-3071.02","Storage and Distribution Managers",89190,"Realistic",39,13,2.94057105889964e-05,1086.34586128698
"85","11-3071.03 - Logistics Managers","https://www.onetonline.org/link/details/11-3071.03","Transportation, Distribution & Logistics","Logistics Planning and Management Services","11-3071.03","Logistics Managers",89190,"Investigative",17,18,2.88483729517655e-05,1033.27413622079
"86","11-3071.03 - Logistics Managers","https://www.onetonline.org/link/details/11-3071.03","Transportation, Distribution & Logistics","Logistics Planning and Management Services","11-3071.03","Logistics Managers",89190,"Conventional",72,18,2.88483729517655e-05,1033.27413622079
"87","11-3071.03 - Logistics Managers","https://www.onetonline.org/link/details/11-3071.03","Transportation, Distribution & Logistics","Logistics Planning and Management Services","11-3071.03","Logistics Managers",89190,"Artistic",6,18,2.88483729517655e-05,1033.27413622079
"88","11-3071.03 - Logistics Managers","https://www.onetonline.org/link/details/11-3071.03","Transportation, Distribution & Logistics","Logistics Planning and Management Services","11-3071.03","Logistics Managers",89190,"Realistic",33,18,2.88483729517655e-05,1033.27413622079
"89","11-3071.03 - Logistics Managers","https://www.onetonline.org/link/details/11-3071.03","Transportation, Distribution & Logistics","Logistics Planning and Management Services","11-3071.03","Logistics Managers",89190,"Social",6,18,2.88483729517655e-05,1033.27413622079
"90","11-3071.03 - Logistics Managers","https://www.onetonline.org/link/details/11-3071.03","Transportation, Distribution & Logistics","Logistics Planning and Management Services","11-3071.03","Logistics Managers",89190,"Enterprising",100,18,2.88483729517655e-05,1033.27413622079
"91","11-3111.00 - Compensation and Benefits Managers","https://www.onetonline.org/link/details/11-3111.00","Business Management & Administration","Human Resources Management","11-3111.00","Compensation and Benefits Managers",116240,"Investigative",6,13,2.87786347415679e-05,488.686253646026
"92","11-3111.00 - Compensation and Benefits Managers","https://www.onetonline.org/link/details/11-3111.00","Business Management & Administration","Human Resources Management","11-3111.00","Compensation and Benefits Managers",116240,"Social",61,13,2.87786347415679e-05,488.686253646026
"93","11-3111.00 - Compensation and Benefits Managers","https://www.onetonline.org/link/details/11-3111.00","Business Management & Administration","Human Resources Management","11-3111.00","Compensation and Benefits Managers",116240,"Realistic",0,13,2.87786347415679e-05,488.686253646026
"94","11-3111.00 - Compensation and Benefits Managers","https://www.onetonline.org/link/details/11-3111.00","Business Management & Administration","Human Resources Management","11-3111.00","Compensation and Benefits Managers",116240,"Enterprising",100,13,2.87786347415679e-05,488.686253646026
"95","11-3111.00 - Compensation and Benefits Managers","https://www.onetonline.org/link/details/11-3111.00","Business Management & Administration","Human Resources Management","11-3111.00","Compensation and Benefits Managers",116240,"Conventional",72,13,2.87786347415679e-05,488.686253646026
"96","11-3111.00 - Compensation and Benefits Managers","https://www.onetonline.org/link/details/11-3111.00","Business Management & Administration","Human Resources Management","11-3111.00","Compensation and Benefits Managers",116240,"Artistic",11,13,2.87786347415679e-05,488.686253646026
"97","11-3121.00 - Human Resources Managers","https://www.onetonline.org/link/details/11-3121.00","Business Management & Administration","Human Resources Management","11-3121.00","Human Resources Managers",106910,"Investigative",22,28,2.88383896643211e-05,3023.0526109644
"98","11-3121.00 - Human Resources Managers","https://www.onetonline.org/link/details/11-3121.00","Business Management & Administration","Human Resources Management","11-3121.00","Human Resources Managers",106910,"Enterprising",100,28,2.88383896643211e-05,3023.0526109644
"99","11-3121.00 - Human Resources Managers","https://www.onetonline.org/link/details/11-3121.00","Business Management & Administration","Human Resources Management","11-3121.00","Human Resources Managers",106910,"Realistic",6,28,2.88383896643211e-05,3023.0526109644
"100","11-3121.00 - Human Resources Managers","https://www.onetonline.org/link/details/11-3121.00","Business Management & Administration","Human Resources Management","11-3121.00","Human Resources Managers",106910,"Conventional",67,28,2.88383896643211e-05,3023.0526109644
"101","11-3121.00 - Human Resources Managers","https://www.onetonline.org/link/details/11-3121.00","Business Management & Administration","Human Resources Management","11-3121.00","Human Resources Managers",106910,"Social",78,28,2.88383896643211e-05,3023.0526109644
"102","11-3121.00 - Human Resources Managers","https://www.onetonline.org/link/details/11-3121.00","Business Management & Administration","Human Resources Management","11-3121.00","Human Resources Managers",106910,"Artistic",22,28,2.88383896643211e-05,3023.0526109644
"103","11-3131.00 - Training and Development Managers","https://www.onetonline.org/link/details/11-3131.00","Business Management & Administration","Human Resources Management","11-3131.00","Training and Development Managers",105830,"Artistic",45,32,2.89059112588524e-05,4112.86007298516
"104","11-3131.00 - Training and Development Managers","https://www.onetonline.org/link/details/11-3131.00","Business Management & Administration","Human Resources Management","11-3131.00","Training and Development Managers",105830,"Social",83,32,2.89059112588524e-05,4112.86007298516
"105","11-3131.00 - Training and Development Managers","https://www.onetonline.org/link/details/11-3131.00","Business Management & Administration","Human Resources Management","11-3131.00","Training and Development Managers",105830,"Investigative",17,32,2.89059112588524e-05,4112.86007298516
"106","11-3131.00 - Training and Development Managers","https://www.onetonline.org/link/details/11-3131.00","Business Management & Administration","Human Resources Management","11-3131.00","Training and Development Managers",105830,"Conventional",50,32,2.89059112588524e-05,4112.86007298516
"107","11-3131.00 - Training and Development Managers","https://www.onetonline.org/link/details/11-3131.00","Business Management & Administration","Human Resources Management","11-3131.00","Training and Development Managers",105830,"Enterprising",100,32,2.89059112588524e-05,4112.86007298516
"108","11-3131.00 - Training and Development Managers","https://www.onetonline.org/link/details/11-3131.00","Business Management & Administration","Human Resources Management","11-3131.00","Training and Development Managers",105830,"Realistic",6,32,2.89059112588524e-05,4112.86007298516
"109","11-9013.01 - Nursery and Greenhouse Managers","https://www.onetonline.org/link/details/11-9013.01","Agriculture, Food & Natural Resources","Agribusiness Systems","11-9013.00","Farmers, Ranchers, and Other Agricultural Managers",66360,"Social",28,24,2.94637595757219e-05,4840.1248986692
"110","11-9013.01 - Nursery and Greenhouse Managers","https://www.onetonline.org/link/details/11-9013.01","Agriculture, Food & Natural Resources","Agribusiness Systems","11-9013.00","Farmers, Ranchers, and Other Agricultural Managers",66360,"Conventional",61,24,2.94637595757219e-05,4840.1248986692
"111","11-9013.01 - Nursery and Greenhouse Managers","https://www.onetonline.org/link/details/11-9013.01","Agriculture, Food & Natural Resources","Agribusiness Systems","11-9013.00","Farmers, Ranchers, and Other Agricultural Managers",66360,"Investigative",22,24,2.94637595757219e-05,4840.1248986692
"112","11-9013.01 - Nursery and Greenhouse Managers","https://www.onetonline.org/link/details/11-9013.01","Agriculture, Food & Natural Resources","Agribusiness Systems","11-9013.00","Farmers, Ranchers, and Other Agricultural Managers",66360,"Realistic",83,24,2.94637595757219e-05,4840.1248986692
"113","11-9013.01 - Nursery and Greenhouse Managers","https://www.onetonline.org/link/details/11-9013.01","Agriculture, Food & Natural Resources","Agribusiness Systems","11-9013.00","Farmers, Ranchers, and Other Agricultural Managers",66360,"Artistic",28,24,2.94637595757219e-05,4840.1248986692
"114","11-9013.01 - Nursery and Greenhouse Managers","https://www.onetonline.org/link/details/11-9013.01","Agriculture, Food & Natural Resources","Agribusiness Systems","11-9013.00","Farmers, Ranchers, and Other Agricultural Managers",66360,"Enterprising",100,24,2.94637595757219e-05,4840.1248986692
"115","11-9013.03 - Aquacultural Managers","https://www.onetonline.org/link/details/11-9013.03","Agriculture, Food & Natural Resources","Agribusiness Systems","11-9013.03","Aquacultural Managers",66360,"Artistic",11,19,2.98018179108926e-05,11946.2851628927
"116","11-9013.03 - Aquacultural Managers","https://www.onetonline.org/link/details/11-9013.03","Agriculture, Food & Natural Resources","Agribusiness Systems","11-9013.03","Aquacultural Managers",66360,"Social",11,19,2.98018179108926e-05,11946.2851628927
"117","11-9013.03 - Aquacultural Managers","https://www.onetonline.org/link/details/11-9013.03","Agriculture, Food & Natural Resources","Agribusiness Systems","11-9013.03","Aquacultural Managers",66360,"Conventional",61,19,2.98018179108926e-05,11946.2851628927
"118","11-9013.03 - Aquacultural Managers","https://www.onetonline.org/link/details/11-9013.03","Agriculture, Food & Natural Resources","Agribusiness Systems","11-9013.03","Aquacultural Managers",66360,"Investigative",45,19,2.98018179108926e-05,11946.2851628927
"119","11-9013.03 - Aquacultural Managers","https://www.onetonline.org/link/details/11-9013.03","Agriculture, Food & Natural Resources","Agribusiness Systems","11-9013.03","Aquacultural Managers",66360,"Enterprising",100,19,2.98018179108926e-05,11946.2851628927
"120","11-9013.03 - Aquacultural Managers","https://www.onetonline.org/link/details/11-9013.03","Agriculture, Food & Natural Resources","Agribusiness Systems","11-9013.03","Aquacultural Managers",66360,"Realistic",83,19,2.98018179108926e-05,11946.2851628927
"121","11-9021.00 - Construction Managers","https://www.onetonline.org/link/details/11-9021.00","Architecture & Construction","Construction","11-9021.00","Construction Managers",89300,"Artistic",6,11,3.01440887441973e-05,54.7507612563312
"122","11-9021.00 - Construction Managers","https://www.onetonline.org/link/details/11-9021.00","Architecture & Construction","Construction","11-9021.00","Construction Managers",89300,"Conventional",61,11,3.01440887441973e-05,54.7507612563312
"123","11-9021.00 - Construction Managers","https://www.onetonline.org/link/details/11-9021.00","Architecture & Construction","Construction","11-9021.00","Construction Managers",89300,"Social",17,11,3.01440887441973e-05,54.7507612563312
"124","11-9021.00 - Construction Managers","https://www.onetonline.org/link/details/11-9021.00","Architecture & Construction","Construction","11-9021.00","Construction Managers",89300,"Realistic",78,11,3.01440887441973e-05,54.7507612563312
"125","11-9021.00 - Construction Managers","https://www.onetonline.org/link/details/11-9021.00","Architecture & Construction","Construction","11-9021.00","Construction Managers",89300,"Enterprising",100,11,3.01440887441973e-05,54.7507612563312
"126","11-9021.00 - Construction Managers","https://www.onetonline.org/link/details/11-9021.00","Architecture & Construction","Construction","11-9021.00","Construction Managers",89300,"Investigative",17,11,3.01440887441973e-05,54.7507612563312
"127","11-9031.00 - Education Administrators, Preschool and Childcare Center/Program","https://www.onetonline.org/link/details/11-9031.00","Education & Training","Administration and Administrative Support","11-9031.00","Education Administrators, Preschool and Childcare Center/Program",45790,"Realistic",0,17,2.8692757947894e-05,926.268198300935
"128","11-9031.00 - Education Administrators, Preschool and Childcare Center/Program","https://www.onetonline.org/link/details/11-9031.00","Education & Training","Administration and Administrative Support","11-9031.00","Education Administrators, Preschool and Childcare Center/Program",45790,"Conventional",50,17,2.8692757947894e-05,926.268198300935
"129","11-9031.00 - Education Administrators, Preschool and Childcare Center/Program","https://www.onetonline.org/link/details/11-9031.00","Education & Training","Administration and Administrative Support","11-9031.00","Education Administrators, Preschool and Childcare Center/Program",45790,"Investigative",11,17,2.8692757947894e-05,926.268198300935
"130","11-9031.00 - Education Administrators, Preschool and Childcare Center/Program","https://www.onetonline.org/link/details/11-9031.00","Education & Training","Administration and Administrative Support","11-9031.00","Education Administrators, Preschool and Childcare Center/Program",45790,"Social",83,17,2.8692757947894e-05,926.268198300935
"131","11-9031.00 - Education Administrators, Preschool and Childcare Center/Program","https://www.onetonline.org/link/details/11-9031.00","Education & Training","Administration and Administrative Support","11-9031.00","Education Administrators, Preschool and Childcare Center/Program",45790,"Artistic",28,17,2.8692757947894e-05,926.268198300935
"132","11-9031.00 - Education Administrators, Preschool and Childcare Center/Program","https://www.onetonline.org/link/details/11-9031.00","Education & Training","Administration and Administrative Support","11-9031.00","Education Administrators, Preschool and Childcare Center/Program",45790,"Enterprising",83,17,2.8692757947894e-05,926.268198300935
"133","11-9032.00 - Education Administrators, Elementary and Secondary School","https://www.onetonline.org/link/details/11-9032.00","Education & Training","Administration and Administrative Support","11-9032.00","Education Administrators, Elementary and Secondary School",92510,"Enterprising",95,19,2.90511881935971e-05,4350.84549899589
"134","11-9032.00 - Education Administrators, Elementary and Secondary School","https://www.onetonline.org/link/details/11-9032.00","Education & Training","Administration and Administrative Support","11-9032.00","Education Administrators, Elementary and Secondary School",92510,"Investigative",17,19,2.90511881935971e-05,4350.84549899589
"135","11-9032.00 - Education Administrators, Elementary and Secondary School","https://www.onetonline.org/link/details/11-9032.00","Education & Training","Administration and Administrative Support","11-9032.00","Education Administrators, Elementary and Secondary School",92510,"Realistic",6,19,2.90511881935971e-05,4350.84549899589
"136","11-9032.00 - Education Administrators, Elementary and Secondary School","https://www.onetonline.org/link/details/11-9032.00","Education & Training","Administration and Administrative Support","11-9032.00","Education Administrators, Elementary and Secondary School",92510,"Conventional",56,19,2.90511881935971e-05,4350.84549899589
"137","11-9032.00 - Education Administrators, Elementary and Secondary School","https://www.onetonline.org/link/details/11-9032.00","Education & Training","Administration and Administrative Support","11-9032.00","Education Administrators, Elementary and Secondary School",92510,"Artistic",28,19,2.90511881935971e-05,4350.84549899589
"138","11-9032.00 - Education Administrators, Elementary and Secondary School","https://www.onetonline.org/link/details/11-9032.00","Education & Training","Administration and Administrative Support","11-9032.00","Education Administrators, Elementary and Secondary School",92510,"Social",89,19,2.90511881935971e-05,4350.84549899589
"139","11-9033.00 - Education Administrators, Postsecondary","https://www.onetonline.org/link/details/11-9033.00","Education & Training","Administration and Administrative Support","11-9033.00","Education Administrators, Postsecondary",90760,"Investigative",33,21,2.85983927703263e-05,1690.24562050155
"140","11-9033.00 - Education Administrators, Postsecondary","https://www.onetonline.org/link/details/11-9033.00","Education & Training","Administration and Administrative Support","11-9033.00","Education Administrators, Postsecondary",90760,"Social",61,21,2.85983927703263e-05,1690.24562050155
"141","11-9033.00 - Education Administrators, Postsecondary","https://www.onetonline.org/link/details/11-9033.00","Education & Training","Administration and Administrative Support","11-9033.00","Education Administrators, Postsecondary",90760,"Enterprising",100,21,2.85983927703263e-05,1690.24562050155
"142","11-9033.00 - Education Administrators, Postsecondary","https://www.onetonline.org/link/details/11-9033.00","Education & Training","Administration and Administrative Support","11-9033.00","Education Administrators, Postsecondary",90760,"Conventional",67,21,2.85983927703263e-05,1690.24562050155
"143","11-9033.00 - Education Administrators, Postsecondary","https://www.onetonline.org/link/details/11-9033.00","Education & Training","Administration and Administrative Support","11-9033.00","Education Administrators, Postsecondary",90760,"Artistic",33,21,2.85983927703263e-05,1690.24562050155
"144","11-9033.00 - Education Administrators, Postsecondary","https://www.onetonline.org/link/details/11-9033.00","Education & Training","Administration and Administrative Support","11-9033.00","Education Administrators, Postsecondary",90760,"Realistic",0,21,2.85983927703263e-05,1690.24562050155
"145","11-9041.00 - Architectural and Engineering Managers","https://www.onetonline.org/link/details/11-9041.00","Science, Technology, Engineering & Mathematics","Engineering and Technology","11-9041.00","Architectural and Engineering Managers",134730,"Conventional",50,14,2.91239515377446e-05,2191.15050571856
"146","11-9041.00 - Architectural and Engineering Managers","https://www.onetonline.org/link/details/11-9041.00","Science, Technology, Engineering & Mathematics","Engineering and Technology","11-9041.00","Architectural and Engineering Managers",134730,"Realistic",61,14,2.91239515377446e-05,2191.15050571856
"147","11-9041.00 - Architectural and Engineering Managers","https://www.onetonline.org/link/details/11-9041.00","Science, Technology, Engineering & Mathematics","Engineering and Technology","11-9041.00","Architectural and Engineering Managers",134730,"Social",6,14,2.91239515377446e-05,2191.15050571856
"148","11-9041.00 - Architectural and Engineering Managers","https://www.onetonline.org/link/details/11-9041.00","Science, Technology, Engineering & Mathematics","Engineering and Technology","11-9041.00","Architectural and Engineering Managers",134730,"Investigative",61,14,2.91239515377446e-05,2191.15050571856
"149","11-9041.00 - Architectural and Engineering Managers","https://www.onetonline.org/link/details/11-9041.00","Science, Technology, Engineering & Mathematics","Engineering and Technology","11-9041.00","Architectural and Engineering Managers",134730,"Artistic",11,14,2.91239515377446e-05,2191.15050571856
"150","11-9041.00 - Architectural and Engineering Managers","https://www.onetonline.org/link/details/11-9041.00","Science, Technology, Engineering & Mathematics","Engineering and Technology","11-9041.00","Architectural and Engineering Managers",134730,"Enterprising",100,14,2.91239515377446e-05,2191.15050571856
"151","11-9051.00 - Food Service Managers","https://www.onetonline.org/link/details/11-9051.00","Hospitality & Tourism","Restaurants and Food/Beverage Services","11-9051.00","Food Service Managers",50820,"Artistic",11,32,2.9434273267793e-05,5569.07364404759
"152","11-9051.00 - Food Service Managers","https://www.onetonline.org/link/details/11-9051.00","Hospitality & Tourism","Restaurants and Food/Beverage Services","11-9051.00","Food Service Managers",50820,"Social",56,32,2.9434273267793e-05,5569.07364404759
"153","11-9051.00 - Food Service Managers","https://www.onetonline.org/link/details/11-9051.00","Hospitality & Tourism","Restaurants and Food/Beverage Services","11-9051.00","Food Service Managers",50820,"Investigative",11,32,2.9434273267793e-05,5569.07364404759
"154","11-9051.00 - Food Service Managers","https://www.onetonline.org/link/details/11-9051.00","Hospitality & Tourism","Restaurants and Food/Beverage Services","11-9051.00","Food Service Managers",50820,"Realistic",56,32,2.9434273267793e-05,5569.07364404759
"155","11-9051.00 - Food Service Managers","https://www.onetonline.org/link/details/11-9051.00","Hospitality & Tourism","Restaurants and Food/Beverage Services","11-9051.00","Food Service Managers",50820,"Conventional",72,32,2.9434273267793e-05,5569.07364404759
"156","11-9051.00 - Food Service Managers","https://www.onetonline.org/link/details/11-9051.00","Hospitality & Tourism","Restaurants and Food/Beverage Services","11-9051.00","Food Service Managers",50820,"Enterprising",100,32,2.9434273267793e-05,5569.07364404759
"157","11-9071.00 - Gaming Managers","https://www.onetonline.org/link/details/11-9071.00","Hospitality & Tourism","Recreation, Amusements & Attractions","11-9071.00","Gaming Managers",69180,"Social",33,15,2.92808620285781e-05,1592.98457325868
"158","11-9071.00 - Gaming Managers","https://www.onetonline.org/link/details/11-9071.00","Hospitality & Tourism","Recreation, Amusements & Attractions","11-9071.00","Gaming Managers",69180,"Conventional",67,15,2.92808620285781e-05,1592.98457325868
"159","11-9071.00 - Gaming Managers","https://www.onetonline.org/link/details/11-9071.00","Hospitality & Tourism","Recreation, Amusements & Attractions","11-9071.00","Gaming Managers",69180,"Artistic",11,15,2.92808620285781e-05,1592.98457325868
"160","11-9071.00 - Gaming Managers","https://www.onetonline.org/link/details/11-9071.00","Hospitality & Tourism","Recreation, Amusements & Attractions","11-9071.00","Gaming Managers",69180,"Investigative",17,15,2.92808620285781e-05,1592.98457325868
"161","11-9071.00 - Gaming Managers","https://www.onetonline.org/link/details/11-9071.00","Hospitality & Tourism","Recreation, Amusements & Attractions","11-9071.00","Gaming Managers",69180,"Enterprising",100,15,2.92808620285781e-05,1592.98457325868
"162","11-9071.00 - Gaming Managers","https://www.onetonline.org/link/details/11-9071.00","Hospitality & Tourism","Recreation, Amusements & Attractions","11-9071.00","Gaming Managers",69180,"Realistic",39,15,2.92808620285781e-05,1592.98457325868
"163","11-9081.00 - Lodging Managers","https://www.onetonline.org/link/details/11-9081.00","Hospitality & Tourism","Lodging","11-9081.00","Lodging Managers",51840,"Investigative",11,28,2.92158466752366e-05,6929.13914504679
"164","11-9081.00 - Lodging Managers","https://www.onetonline.org/link/details/11-9081.00","Hospitality & Tourism","Lodging","11-9081.00","Lodging Managers",51840,"Conventional",72,28,2.92158466752366e-05,6929.13914504679
